Cell_name;PXD_list;parent
Abcam HEK293 FGFR3 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 FOXC1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 FOXO3 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 GATA2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 GJA1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 GYS1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 HK2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 HOXA9 KO 1;False;/cellosaurus/CVCL_0045
Abcam HEK293 HOXA9 KO 2;False;/cellosaurus/CVCL_0045
Abcam HEK293 HRAS KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 IFNGR1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 IRS2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 JUN KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 KMT5A KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 LAMP2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 MFN2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 NDRG1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 NKX2-5 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 PDCD6IP KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 PHF10 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 PHF6 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 PLXNB2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 PRMT6 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SDHA KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SDHB KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SESN2 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SIRT1 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SMAD5 KO;False;/cellosaurus/CVCL_0045
Abcam HEK293 SMARCC1 KO;False;/cellosaurus/CVCL_0045
AD-293;False;/cellosaurus/CVCL_0045
AmphoPack-293;False;/cellosaurus/CVCL_0045
AP-1 LUCPorter;False;/cellosaurus/CVCL_0045
BHH2C;False;/cellosaurus/CVCL_0045
BHH3;False;/cellosaurus/CVCL_0045
BHH8;False;/cellosaurus/CVCL_0045
C8 [Human HEK293 derivative];False;/cellosaurus/CVCL_0045
C8PA;False;/cellosaurus/CVCL_ZZ37
CRE8;False;/cellosaurus/CVCL_0045
D1-HEK-293;False;/cellosaurus/CVCL_0045
EcR-293;False;/cellosaurus/CVCL_0045
Expi293F;False;/cellosaurus/CVCL_6642
F2N78;False;/cellosaurus/CVCL_0045
FC33;False;/cellosaurus/CVCL_0045
FIP293;False;/cellosaurus/CVCL_0045
Flp-In-293;False;/cellosaurus/CVCL_0045
Flp-In-T-REx-293;['PXD002127'];/cellosaurus/CVCL_D585
Flp293A;False;/cellosaurus/CVCL_0045
FreeStyle 293-F;False;/cellosaurus/CVCL_6642
GeneBLAzer UAS-bla HEK 293H;False;/cellosaurus/CVCL_6643
GFPu-1;False;/cellosaurus/CVCL_0045
GloResponse 9XGAL4UAS-luc2P HEK293;False;/cellosaurus/CVCL_0045
GloResponse CRE-luc2P HEK293;False;/cellosaurus/CVCL_0045
GloResponse NF-kappaB-RE-luc2P HEK293;False;/cellosaurus/CVCL_0045
GloResponse NFAT-RE-luc2P HEK293;False;/cellosaurus/CVCL_0045
GP2-293;False;/cellosaurus/CVCL_0045
GripTite 293 MSR;False;/cellosaurus/CVCL_6643
h-TREK-1/HEK;False;/cellosaurus/CVCL_0045
HEK;False;/cellosaurus/CVCL_0030
HEK 293 HTR2B Gq;False;/cellosaurus/CVCL_0045
HEK 293 STF;False;/cellosaurus/CVCL_0045
HEK 293 Tet-Off;False;/cellosaurus/CVCL_0045
HEK 293 Tet-Off Advanced;False;/cellosaurus/CVCL_0045
HEK 293 Tet-On;False;/cellosaurus/CVCL_0045
HEK 293 Tet-On 3G;False;/cellosaurus/CVCL_0045
HEK 293 Tet-On Advanced;False;/cellosaurus/CVCL_0045
HEK 293 tTS;False;/cellosaurus/CVCL_0045
HEK 293/TLR3/NF-kB Luciferase Reporter;False;/cellosaurus/CVCL_0045
HEK 293/TLR5/NF-kB Luciferase Reporter;False;/cellosaurus/CVCL_0045
HEK 293/TLR7/NF-kB Luciferase Reporter;False;/cellosaurus/CVCL_0045
HEK 293/TLR8/NF-kB Luciferase Reporter;False;/cellosaurus/CVCL_0045
HEK 293/TLR9/NF-kB Luciferase Reporter;False;/cellosaurus/CVCL_0045
HEK-293 hNav1.9;False;/cellosaurus/CVCL_0045
HEK-293 mNav1.9;False;/cellosaurus/CVCL_0045
HEK-293 rNav1.9;False;/cellosaurus/CVCL_0045
HEK-293-AChE;False;/cellosaurus/CVCL_0045
HEK-293-Munc18b;False;/cellosaurus/CVCL_0045
HEK-293-TrkB;False;/cellosaurus/CVCL_0045
HEK-293.2sus;False;/cellosaurus/CVCL_0045
HEK-293B1;False;/cellosaurus/CVCL_0045
HEK-293B2;False;/cellosaurus/CVCL_0045
HEK-293CymR;False;/cellosaurus/CVCL_0045
HEK-3KO;False;/cellosaurus/CVCL_0045
HEK-Blue CD40L;False;/cellosaurus/CVCL_0045
HEK-Blue hMD2-CD14;False;/cellosaurus/CVCL_0045
HEK-Blue hTLR4;False;/cellosaurus/CVCL_A7YM
HEK-Blue hTLR5;False;/cellosaurus/CVCL_A7YP
HEK-Blue IFN-alpha/beta;False;/cellosaurus/CVCL_0045
HEK-Blue IFN-gamma;False;/cellosaurus/CVCL_0045
HEK-Blue IL-10;False;/cellosaurus/CVCL_0045
HEK-Blue IL-12;False;/cellosaurus/CVCL_0045
HEK-Blue IL-17;False;/cellosaurus/CVCL_0045
HEK-Blue IL-17C;False;/cellosaurus/CVCL_0045
HEK-Blue IL-18;False;/cellosaurus/CVCL_0045
HEK-Blue IL-2;False;/cellosaurus/CVCL_0045
HEK-Blue IL-22;False;/cellosaurus/CVCL_0045
HEK-Blue IL-23;False;/cellosaurus/CVCL_0045
HEK-Blue IL-33;False;/cellosaurus/CVCL_0045
HEK-Blue IL-4/IL-13;False;/cellosaurus/CVCL_0045
HEK-Blue IL-6;False;/cellosaurus/CVCL_0045
HEK-Blue KD-TLR5;False;/cellosaurus/CVCL_0045
HEK-Blue Null1;False;/cellosaurus/CVCL_0045
HEK-Blue Null1-k;False;/cellosaurus/CVCL_0045
HEK-Blue Null1-v;False;/cellosaurus/CVCL_0045
HEK-Blue Null2;False;/cellosaurus/CVCL_0045
HEK-Blue Null2-k;False;/cellosaurus/CVCL_0045
HEK-Blue RANKL;False;/cellosaurus/CVCL_0045
HEK-Blue STAT6-hSTING-R232;False;/cellosaurus/CVCL_0045
HEK-Blue TGF-beta;False;/cellosaurus/CVCL_0045
HEK-Blue TNF-alpha;False;/cellosaurus/CVCL_0045
HEK-Blue TPO;False;/cellosaurus/CVCL_0045
HEK-CaSR;False;/cellosaurus/CVCL_0045
HEK-Dsup;False;/cellosaurus/CVCL_0045
HEK-DsupdeltaC;False;/cellosaurus/CVCL_0045
HEK-Dual IFN-gamma;False;/cellosaurus/CVCL_0045
HEK-Dual Null;False;/cellosaurus/CVCL_0045
HEK-Dual TNF-alpha;False;/cellosaurus/CVCL_0045
HEK-Lucia Null;False;/cellosaurus/CVCL_0045
HEK-OCT3;False;/cellosaurus/CVCL_0045
HEK-ptdTomato-N1 8;False;/cellosaurus/CVCL_0045
HEK-TLR2;False;/cellosaurus/CVCL_0045
HEK-TLR2-YFP;False;/cellosaurus/CVCL_0045
HEK-TLR4-YFP;False;/cellosaurus/CVCL_0045
HEK-TLR9-YFP;False;/cellosaurus/CVCL_0045
HEK1.1;False;/cellosaurus/CVCL_0045
HEK293;['PXD000589', 'PXD000623', 'PXD000680', 'PXD000933', 'PXD000953', 'PXD001468', 'PXD001511', 'PXD001711', 'PXD001863', 'PXD002383', 'PXD002389', 'PXD002395', 'PXD002601', 'PXD002613', 'PXD002676', 'PXD003310', 'PXD003370', 'PXD003700', 'PXD003896', 'PXD005535', 'PXD005955', 'PXD009668', 'PXD014771'];False
HEK293 (+Galpha16) AequoScreen;False;/cellosaurus/CVCL_0045
HEK293 482R;False;/cellosaurus/CVCL_0045
HEK293 ABCA4-R1108C;False;/cellosaurus/CVCL_U427
HEK293 ABCA4-R1129C;False;/cellosaurus/CVCL_U427
HEK293 ABCA4-WT;False;/cellosaurus/CVCL_U427
HEK293 Actin-cpstFRET-Actin;False;/cellosaurus/CVCL_0045
HEK293 Actinin-C-cpstFRET;False;/cellosaurus/CVCL_0045
HEK293 Actinin-M-cpstFRET;False;/cellosaurus/CVCL_0045
HEK293 ADCYAP1R1 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 ADORA2A HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 ADORA2B HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 ADRB2 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 ADRB3 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 AequoScreen;False;/cellosaurus/CVCL_0045
HEK293 APPswe;False;/cellosaurus/CVCL_0045
HEK293 AVPR1A HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 BDKRB1 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 BDKRB2 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 C9orf72+/-;False;/cellosaurus/CVCL_0045
HEK293 C9orf72-/- A;False;/cellosaurus/CVCL_0045
HEK293 C9orf72-/- B;False;/cellosaurus/CVCL_0045
HEK293 CALCR HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 Cas9;False;/cellosaurus/CVCL_0045
HEK293 Cav3.1;False;/cellosaurus/CVCL_0045
HEK293 Cav3.2;False;/cellosaurus/CVCL_0045
HEK293 Cav3.3;False;/cellosaurus/CVCL_0045
HEK293 CCKBR arrestin-Nomad;False;/cellosaurus/CVCL_0045
HEK293 CCKBR calcium-Nomad;False;/cellosaurus/CVCL_0045
HEK293 CD63 CRISPR;['PXD006514'];/cellosaurus/CVCL_0045
HEK293 CHRM1 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 CNR1 cAMP-Nomad;False;/cellosaurus/CVCL_0045
HEK293 CNR1 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 CNR2 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 cpstFRET-Actin;False;/cellosaurus/CVCL_0045
HEK293 CRHR2 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 CYP19A1*1;False;/cellosaurus/CVCL_0045
HEK293 CYP19A1*3;False;/cellosaurus/CVCL_0045
HEK293 CYP19A1*4;False;/cellosaurus/CVCL_0045
HEK293 CYP1A1*1;False;/cellosaurus/CVCL_0045
HEK293 CYP1A1*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP1A2*1A;False;/cellosaurus/CVCL_0045
HEK293 CYP1A2*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP1A2*21;False;/cellosaurus/CVCL_0045
HEK293 CYP2A13*1A;False;/cellosaurus/CVCL_0045
HEK293 CYP2A13*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2A6*1A;False;/cellosaurus/CVCL_0045
HEK293 CYP2A6*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2B6*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C18*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C19*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C19*1B-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C19-E92D-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C8*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C8*2-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C8*3-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C8*4-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*1;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*2-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*3-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*8-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2C9*9-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2D6*10;False;/cellosaurus/CVCL_0045
HEK293 CYP2D6*17-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2D6*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2D6*2-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2E1*1A;False;/cellosaurus/CVCL_0045
HEK293 CYP2E1*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP2J2*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP3A4*15-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP3A4*1A-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP3A5*1;False;/cellosaurus/CVCL_0045
HEK293 CYP3A5*1-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP3A7*2-V5;False;/cellosaurus/CVCL_0045
HEK293 CYP4A11*1-V5;False;/cellosaurus/CVCL_0045
HEK293 DRD1 cAMP-Nomad;False;/cellosaurus/CVCL_0045
HEK293 DRD1 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 DRD5 HiTSeeker;False;/cellosaurus/CVCL_0045
HEK293 eGFP-AEBP2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ATF2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-BCL11A;False;/cellosaurus/CVCL_U427
HEK293 eGFP-BCL11B;False;/cellosaurus/CVCL_U427
HEK293 eGFP-BCL6B;False;/cellosaurus/CVCL_U427
HEK293 eGFP-CTCF;False;/cellosaurus/CVCL_U427
HEK293 eGFP-EGR2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-FEZF1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-GFI1B;False;/cellosaurus/CVCL_U427
HEK293 eGFP-GLI2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-GLI4;False;/cellosaurus/CVCL_U427
HEK293 eGFP-GLIS1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-GLIS2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-HIC1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-IKZF2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-INSM2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF13;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF14;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF16;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF17;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF7;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF8;False;/cellosaurus/CVCL_U427
HEK293 eGFP-KLF9;False;/cellosaurus/CVCL_U427
HEK293 eGFP-MAZ;False;/cellosaurus/CVCL_U427
HEK293 eGFP-MYNN;False;/cellosaurus/CVCL_U427
HEK293 eGFP-MZF1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-OSR2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-OVOL3;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PATZ1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM10;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM12;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM4;False;/cellosaurus/CVCL_U427
HEK293 eGFP-PRDM6;False;/cellosaurus/CVCL_U427
HEK293 eGFP-RBAK;False;/cellosaurus/CVCL_U427
HEK293 eGFP-REPIN1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-REST;False;/cellosaurus/CVCL_U427
HEK293 eGFP-RREB1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SALL1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SALL2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SALL4;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SCRT1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SCRT2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SP2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SP3;False;/cellosaurus/CVCL_U427
HEK293 eGFP-SP7;False;/cellosaurus/CVCL_U427
HEK293 eGFP-TSHZ1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-WT1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-YY1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-YY2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB10;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB11;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB12;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB17;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB20;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB21;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB26;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB33;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB48;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB49;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB6;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB7A;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZBTB8A;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZEB1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZEB2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFHX2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP3;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP37;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP41;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP62;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP64;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZFP69B;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZIC2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZIK1;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF10;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF101;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF112;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF114;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF121;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF132;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF133;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF138;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF140;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF146;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF148;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF155;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF157;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF16;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF165;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF169;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF174;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF175;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF18;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF189;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF19;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF195;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF2;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF202;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF211;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF213;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF214;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF221;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF223;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF23;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF239;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF24;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF248;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF26;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF264;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF266;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF274;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF280C;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF280D;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF292;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF300;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF302;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF311;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF32;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF324;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF331;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF335;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF34;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF341;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF346;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF350;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF354C;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF362;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF366;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF382;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF391;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF394;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF398;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF404;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF414;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF416;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF423;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF426;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF433;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF438;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF449;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF473;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF48;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF488;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF491;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF493;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF501;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF510;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF514;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF518A;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF521;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF524;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF529;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF530;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF544;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF547;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF548;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF555;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF558;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF560;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF571;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF572;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF577;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF580;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF585B;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF600;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF610;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF621;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF623;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF624;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF626;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF629;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF639;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF641;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF645;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF654;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF655;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF658;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF662;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF664;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF670;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF680;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF692;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF697;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF701;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF704;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF707;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF71;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF747;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF76;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF768;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF770;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF776;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF777;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF781;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF785;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF788;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF791;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF792;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF8;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF800;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF837;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZNF843;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZSCAN16;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZSCAN18;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZSCAN20;False;/cellosaurus/CVCL_U427
HEK293 eGFP-ZSCAN21;False;/cellosaurus/CVCL_U427
