GO:0048041,focal adhesion assembly,biological_process
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,biological_process
GO:1990023,mitotic spindle midzone,cellular_component
GO:0051987,positive regulation of attachment of spindle microtubules to kinetochore,biological_process
GO:0072356,chromosome passenger complex localization to kinetochore,biological_process
GO:0034506,"chromosome, centromeric core domain",cellular_component
GO:0032933,SREBP signaling pathway,biological_process
GO:0030855,epithelial cell differentiation,biological_process
GO:0005869,dynactin complex,cellular_component
GO:0031225,anchored component of membrane,cellular_component
GO:0042734,presynaptic membrane,cellular_component
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,biological_process
GO:0031362,anchored component of external side of plasma membrane,cellular_component
GO:0060077,inhibitory synapse,cellular_component
GO:0060074,synapse maturation,biological_process
GO:0007517,muscle organ development,biological_process
GO:0009653,anatomical structure morphogenesis,biological_process
GO:0007519,skeletal muscle tissue development,biological_process
GO:0010453,regulation of cell fate commitment,biological_process
GO:0014813,skeletal muscle satellite cell commitment,biological_process
GO:0021527,spinal cord association neuron differentiation,biological_process
GO:0021904,dorsal/ventral neural tube patterning,biological_process
GO:0031062,positive regulation of histone methylation,biological_process
GO:0043403,skeletal muscle tissue regeneration,biological_process
GO:0048663,neuron fate commitment,biological_process
GO:0048706,embryonic skeletal system development,biological_process
GO:0051101,regulation of DNA binding,biological_process
GO:0060415,muscle tissue morphogenesis,biological_process
GO:2000288,positive regulation of myoblast proliferation,biological_process
GO:0032467,positive regulation of cytokinesis,biological_process
GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity,molecular_function
GO:0010133,proline catabolic process to glutamate,biological_process
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",molecular_function
GO:0006560,proline metabolic process,biological_process
GO:0006562,proline catabolic process,biological_process
GO:0019470,4-hydroxyproline catabolic process,biological_process
GO:0004029,aldehyde dehydrogenase (NAD+) activity,molecular_function
GO:0046487,glyoxylate metabolic process,biological_process
GO:0005882,intermediate filament,cellular_component
GO:0005516,calmodulin binding,molecular_function
GO:0072546,ER membrane protein complex,cellular_component
GO:0042254,ribosome biogenesis,biological_process
GO:0030687,"preribosome, large subunit precursor",cellular_component
GO:0046222,aflatoxin metabolic process,biological_process
GO:0046223,aflatoxin catabolic process,biological_process
GO:0006805,xenobiotic metabolic process,biological_process
GO:0006081,cellular aldehyde metabolic process,biological_process
GO:0004032,alditol:NADP+ 1-oxidoreductase activity,molecular_function
GO:0019119,"phenanthrene-9,10-epoxide hydrolase activity",molecular_function
GO:0044597,daunorubicin metabolic process,biological_process
GO:0044598,doxorubicin metabolic process,biological_process
GO:1903826,arginine transmembrane transport,biological_process
GO:0006865,amino acid transport,biological_process
GO:1990822,basic amino acid transmembrane transport,biological_process
GO:0031301,integral component of organelle membrane,cellular_component
GO:0015181,arginine transmembrane transporter activity,molecular_function
GO:0015189,L-lysine transmembrane transporter activity,molecular_function
GO:1903401,L-lysine transmembrane transport,biological_process
GO:0015809,arginine transport,biological_process
GO:0015174,basic amino acid transmembrane transporter activity,molecular_function
GO:0015819,lysine transport,biological_process
GO:0080144,amino acid homeostasis,biological_process
GO:0051016,barbed-end actin filament capping,biological_process
GO:0008290,F-actin capping protein complex,cellular_component
GO:0030017,sarcomere,cellular_component
GO:0051693,actin filament capping,biological_process
GO:0022604,regulation of cell morphogenesis,biological_process
GO:0071203,WASH complex,cellular_component
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,biological_process
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,biological_process
GO:0051490,negative regulation of filopodium assembly,biological_process
GO:0008154,actin polymerization or depolymerization,biological_process
GO:0030032,lamellipodium assembly,biological_process
GO:0030863,cortical cytoskeleton,cellular_component
GO:0032279,asymmetric synapse,cellular_component
GO:0097224,sperm connecting piece,cellular_component
GO:0098685,Schaffer collateral - CA1 synapse,cellular_component
GO:0098686,hippocampal mossy fiber to CA3 synapse,cellular_component
GO:0045666,positive regulation of neuron differentiation,biological_process
GO:0036122,BMP binding,molecular_function
GO:0016015,morphogen activity,molecular_function
GO:0048018,receptor ligand activity,molecular_function
GO:0038098,sequestering of BMP from receptor via BMP binding,biological_process
GO:0048263,determination of dorsal identity,biological_process
GO:0090027,negative regulation of monocyte chemotaxis,biological_process
GO:0035582,sequestering of BMP in extracellular matrix,biological_process
GO:0048812,neuron projection morphogenesis,biological_process
GO:0098664,G protein-coupled serotonin receptor signaling pathway,biological_process
GO:0032008,positive regulation of TOR signaling,biological_process
GO:0004993,G protein-coupled serotonin receptor activity,molecular_function
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",biological_process
GO:0004969,histamine receptor activity,molecular_function
GO:0021795,cerebral cortex cell migration,biological_process
GO:0070534,protein K63-linked ubiquitination,biological_process
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,biological_process
GO:0070585,protein localization to mitochondrion,biological_process
GO:0035519,protein K29-linked ubiquitination,biological_process
GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,molecular_function
GO:0004843,thiol-dependent ubiquitin-specific protease activity,molecular_function
GO:0016579,protein deubiquitination,biological_process
GO:0035871,protein K11-linked deubiquitination,biological_process
GO:0071108,protein K48-linked deubiquitination,biological_process
GO:0044313,protein K6-linked deubiquitination,biological_process
GO:1990167,protein K27-linked deubiquitination,biological_process
GO:0006644,phospholipid metabolic process,biological_process
GO:0004623,phospholipase A2 activity,molecular_function
GO:0050482,arachidonic acid secretion,biological_process
GO:0102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",molecular_function
GO:0102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",molecular_function
GO:0006654,phosphatidic acid biosynthetic process,biological_process
GO:0047498,calcium-dependent phospholipase A2 activity,molecular_function
GO:0036148,phosphatidylglycerol acyl-chain remodeling,biological_process
GO:0036149,phosphatidylinositol acyl-chain remodeling,biological_process
GO:0036150,phosphatidylserine acyl-chain remodeling,biological_process
GO:0036151,phosphatidylcholine acyl-chain remodeling,biological_process
GO:0036152,phosphatidylethanolamine acyl-chain remodeling,biological_process
GO:0034374,low-density lipoprotein particle remodeling,biological_process
GO:0046470,phosphatidylcholine metabolic process,biological_process
GO:0046471,phosphatidylglycerol metabolic process,biological_process
GO:0050729,positive regulation of inflammatory response,biological_process
GO:0010744,positive regulation of macrophage derived foam cell differentiation,biological_process
GO:0019835,cytolysis,biological_process
GO:0019730,antimicrobial humoral response,biological_process
GO:0046337,phosphatidylethanolamine metabolic process,biological_process
GO:0036335,intestinal stem cell homeostasis,biological_process
GO:0046473,phosphatidic acid metabolic process,biological_process
GO:1902563,regulation of neutrophil activation,biological_process
GO:0019370,leukotriene biosynthetic process,biological_process
GO:0009395,phospholipid catabolic process,biological_process
GO:0006909,phagocytosis,biological_process
GO:0050766,positive regulation of phagocytosis,biological_process
GO:0034638,phosphatidylcholine catabolic process,biological_process
GO:0090385,phagosome-lysosome fusion,biological_process
GO:0032009,early phagosome,cellular_component
GO:0047499,calcium-independent phospholipase A2 activity,molecular_function
GO:0035965,cardiolipin acyl-chain remodeling,biological_process
GO:0010518,positive regulation of phospholipase activity,biological_process
GO:0090265,positive regulation of immune complex clearance by monocytes and macrophages,biological_process
GO:1903028,positive regulation of opsonization,biological_process
GO:1905036,positive regulation of antifungal innate immune response,biological_process
GO:1905164,positive regulation of phagosome maturation,biological_process
GO:0032010,phagolysosome,cellular_component
GO:0042130,negative regulation of T cell proliferation,biological_process
GO:0002361,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",biological_process
GO:0002864,regulation of acute inflammatory response to antigenic stimulus,biological_process
GO:0050868,negative regulation of T cell activation,biological_process
GO:0030992,intraciliary transport particle B,cellular_component
GO:0004860,protein kinase inhibitor activity,molecular_function
GO:0045861,negative regulation of proteolysis,biological_process
GO:0008427,calcium-dependent protein kinase inhibitor activity,molecular_function
GO:0003084,positive regulation of systemic arterial blood pressure,biological_process
GO:0055074,calcium ion homeostasis,biological_process
GO:1904030,negative regulation of cyclin-dependent protein kinase activity,biological_process
GO:0006996,organelle organization,biological_process
GO:0016925,protein sumoylation,biological_process
GO:0031307,integral component of mitochondrial outer membrane,cellular_component
GO:1903861,positive regulation of dendrite extension,biological_process
GO:1904925,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization,biological_process
GO:0045824,negative regulation of innate immune response,biological_process
GO:0000266,mitochondrial fission,biological_process
GO:0031648,protein destabilization,biological_process
GO:0071360,cellular response to exogenous dsRNA,biological_process
GO:0033235,positive regulation of protein sumoylation,biological_process
GO:0010637,negative regulation of mitochondrial fusion,biological_process
GO:0060339,negative regulation of type I interferon-mediated signaling pathway,biological_process
GO:0007257,activation of JUN kinase activity,biological_process
GO:0050689,negative regulation of defense response to virus by host,biological_process
GO:0019789,SUMO transferase activity,molecular_function
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,biological_process
GO:0071650,negative regulation of chemokine (C-C motif) ligand 5 production,biological_process
GO:0090141,positive regulation of mitochondrial fission,biological_process
GO:0004126,cytidine deaminase activity,molecular_function
GO:0009972,cytidine deamination,biological_process
GO:0043097,pyrimidine nucleoside salvage,biological_process
GO:0034774,secretory granule lumen,cellular_component
GO:1904813,ficolin-1-rich granule lumen,cellular_component
GO:1904724,tertiary granule lumen,cellular_component
GO:0001882,nucleoside binding,molecular_function
GO:0008655,pyrimidine-containing compound salvage,biological_process
GO:0019858,cytosine metabolic process,biological_process
GO:0045980,negative regulation of nucleotide metabolic process,biological_process
GO:0000422,autophagy of mitochondrion,biological_process
GO:1903214,regulation of protein targeting to mitochondrion,biological_process
GO:0090200,positive regulation of release of cytochrome c from mitochondria,biological_process
GO:0046329,negative regulation of JNK cascade,biological_process
GO:0097237,cellular response to toxic substance,biological_process
GO:0098779,positive regulation of mitophagy in response to mitochondrial depolarization,biological_process
GO:0099074,mitochondrion to lysosome transport,biological_process
GO:1900407,regulation of cellular response to oxidative stress,biological_process
GO:1902803,regulation of synaptic vesicle transport,biological_process
GO:2000378,negative regulation of reactive oxygen species metabolic process,biological_process
GO:0097413,Lewy body,cellular_component
GO:0036289,peptidyl-serine autophosphorylation,biological_process
GO:0043254,regulation of protein-containing complex assembly,biological_process
GO:0002020,protease binding,molecular_function
GO:0055131,C3HC4-type RING finger domain binding,molecular_function
GO:0090258,negative regulation of mitochondrial fission,biological_process
GO:0072655,establishment of protein localization to mitochondrion,biological_process
GO:0072656,maintenance of protein location in mitochondrion,biological_process
GO:0016239,positive regulation of macroautophagy,biological_process
GO:0010952,positive regulation of peptidase activity,biological_process
GO:0051443,positive regulation of ubiquitin-protein transferase activity,biological_process
GO:1903751,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,biological_process
GO:1902902,negative regulation of autophagosome assembly,biological_process
GO:0010857,calcium-dependent protein kinase activity,molecular_function
GO:0016504,peptidase activator activity,molecular_function
GO:0043422,protein kinase B binding,molecular_function
GO:1904841,TORC2 complex binding,molecular_function
GO:0010310,regulation of hydrogen peroxide metabolic process,biological_process
GO:0032226,"positive regulation of synaptic transmission, dopaminergic",biological_process
GO:0033603,positive regulation of dopamine secretion,biological_process
GO:0033605,positive regulation of catecholamine secretion,biological_process
GO:0038203,TORC2 signaling,biological_process
GO:0061136,regulation of proteasomal protein catabolic process,biological_process
GO:1901727,positive regulation of histone deacetylase activity,biological_process
GO:1903147,negative regulation of autophagy of mitochondrion,biological_process
GO:1903852,positive regulation of cristae formation,biological_process
GO:1904544,positive regulation of free ubiquitin chain polymerization,biological_process
GO:1904783,positive regulation of NMDA glutamate receptor activity,biological_process
GO:1904881,cellular response to hydrogen sulfide,biological_process
GO:2000377,regulation of reactive oxygen species metabolic process,biological_process
GO:0097449,astrocyte projection,cellular_component
GO:0018279,protein N-linked glycosylation via asparagine,biological_process
GO:0043085,positive regulation of catalytic activity,biological_process
GO:0008250,oligosaccharyltransferase complex,cellular_component
GO:0006487,protein N-linked glycosylation,biological_process
GO:0035577,azurophil granule membrane,cellular_component
GO:0034097,response to cytokine,biological_process
GO:0035735,intraciliary transport involved in cilium assembly,biological_process
GO:0098971,anterograde dendritic transport of neurotransmitter receptor complex,biological_process
GO:0007017,microtubule-based process,biological_process
GO:0031503,protein-containing complex localization,biological_process
GO:1990075,periciliary membrane compartment,cellular_component
GO:0000786,nucleosome,cellular_component
GO:0097298,regulation of nucleus size,biological_process
GO:0003743,translation initiation factor activity,molecular_function
GO:0006417,regulation of translation,biological_process
GO:0000339,RNA cap binding,molecular_function
GO:0016281,eukaryotic translation initiation factor 4F complex,cellular_component
GO:0008135,"translation factor activity, RNA binding",molecular_function
GO:0006446,regulation of translational initiation,biological_process
GO:0042733,embryonic digit morphogenesis,biological_process
GO:0019229,regulation of vasoconstriction,biological_process
GO:0003100,regulation of systemic arterial blood pressure by endothelin,biological_process
GO:0016486,peptide hormone processing,biological_process
GO:0017046,peptide hormone binding,molecular_function
GO:0042447,hormone catabolic process,biological_process
GO:0010814,substance P catabolic process,biological_process
GO:0010815,bradykinin catabolic process,biological_process
GO:0010816,calcitonin catabolic process,biological_process
GO:0034959,endothelin maturation,biological_process
GO:0043583,ear development,biological_process
GO:0031302,intrinsic component of endosome membrane,cellular_component
GO:0033093,Weibel-Palade body,cellular_component
GO:0060037,pharyngeal system development,biological_process
GO:0016791,phosphatase activity,molecular_function
GO:0016311,dephosphorylation,biological_process
GO:0031214,biomineral tissue development,biological_process
GO:0004035,alkaline phosphatase activity,molecular_function
GO:0016462,pyrophosphatase activity,molecular_function
GO:0001958,endochondral ossification,biological_process
GO:0003006,developmental process involved in reproduction,biological_process
GO:0051384,response to glucocorticoid,biological_process
GO:0071529,cementum mineralization,biological_process
GO:0065010,extracellular membrane-bounded organelle,cellular_component
GO:0033280,response to vitamin D,biological_process
GO:0030695,GTPase regulator activity,molecular_function
GO:1904425,negative regulation of GTP binding,biological_process
GO:1904442,negative regulation of thyroid gland epithelial cell proliferation,biological_process
GO:1990792,cellular response to glial cell derived neurotrophic factor,biological_process
GO:0017016,Ras GTPase binding,molecular_function
GO:1903697,negative regulation of microvillus assembly,biological_process
GO:0098797,plasma membrane protein complex,cellular_component
GO:0050750,low-density lipoprotein particle receptor binding,molecular_function
GO:0006898,receptor-mediated endocytosis,biological_process
GO:0030021,extracellular matrix structural constituent conferring compression resistance,molecular_function
GO:0072358,cardiovascular system development,biological_process
GO:0007264,small GTPase mediated signal transduction,biological_process
GO:0030742,GTP-dependent protein binding,molecular_function
GO:0031435,mitogen-activated protein kinase kinase kinase binding,molecular_function
GO:0002040,sprouting angiogenesis,biological_process
GO:0003161,cardiac conduction system development,biological_process
GO:0032488,Cdc42 protein signal transduction,biological_process
GO:0034332,adherens junction organization,biological_process
GO:0035088,establishment or maintenance of apical/basal cell polarity,biological_process
GO:0036336,dendritic cell migration,biological_process
GO:0043393,regulation of protein binding,biological_process
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,biological_process
GO:0045740,positive regulation of DNA replication,biological_process
GO:0046330,positive regulation of JNK cascade,biological_process
GO:0046847,filopodium assembly,biological_process
GO:0048549,positive regulation of pinocytosis,biological_process
GO:0048664,neuron fate determination,biological_process
GO:0051683,establishment of Golgi localization,biological_process
GO:0051835,positive regulation of synapse structural plasticity,biological_process
GO:0060047,heart contraction,biological_process
GO:0060501,positive regulation of epithelial cell proliferation involved in lung morphogenesis,biological_process
GO:0060661,submandibular salivary gland formation,biological_process
GO:0072384,organelle transport along microtubule,biological_process
GO:0090135,actin filament branching,biological_process
GO:0090316,positive regulation of intracellular protein transport,biological_process
GO:0099563,modification of synaptic structure,biological_process
GO:0000322,storage vacuole,cellular_component
GO:0045177,apical part of cell,cellular_component
GO:0071944,cell periphery,cellular_component
GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,biological_process
GO:0051233,spindle midzone,cellular_component
GO:0031274,positive regulation of pseudopodium assembly,biological_process
GO:0045198,establishment of epithelial cell apical/basal polarity,biological_process
GO:2000251,positive regulation of actin cytoskeleton reorganization,biological_process
GO:0035722,interleukin-12-mediated signaling pathway,biological_process
GO:0048010,vascular endothelial growth factor receptor signaling pathway,biological_process
GO:0031996,thioesterase binding,molecular_function
GO:0036464,cytoplasmic ribonucleoprotein granule,cellular_component
GO:0038189,neuropilin signaling pathway,biological_process
GO:0039694,viral RNA genome replication,biological_process
GO:0051149,positive regulation of muscle cell differentiation,biological_process
GO:0007163,establishment or maintenance of cell polarity,biological_process
GO:0051489,regulation of filopodium assembly,biological_process
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,biological_process
GO:0034191,apolipoprotein A-I receptor binding,molecular_function
GO:0006911,"phagocytosis, engulfment",biological_process
GO:0030031,cell projection assembly,biological_process
GO:0030225,macrophage differentiation,biological_process
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,biological_process
GO:0051492,regulation of stress fiber assembly,biological_process
GO:0032427,GBD domain binding,molecular_function
GO:0017119,Golgi transport complex,cellular_component
GO:0008584,male gonad development,biological_process
GO:0005125,cytokine activity,molecular_function
GO:0030666,endocytic vesicle membrane,cellular_component
GO:0071560,cellular response to transforming growth factor beta stimulus,biological_process
GO:0045165,cell fate commitment,biological_process
GO:0001889,liver development,biological_process
GO:0072162,metanephric mesenchymal cell differentiation,biological_process
GO:0001837,epithelial to mesenchymal transition,biological_process
GO:0030325,adrenal gland development,biological_process
GO:0032967,positive regulation of collagen biosynthetic process,biological_process
GO:0061184,positive regulation of dermatome development,biological_process
GO:0061180,mammary gland epithelium development,biological_process
GO:0032349,positive regulation of aldosterone biosynthetic process,biological_process
GO:0061205,paramesonephric duct development,biological_process
GO:0001656,metanephros development,biological_process
GO:0001823,mesonephros development,biological_process
GO:0001838,embryonic epithelial tube formation,biological_process
GO:0007276,gamete generation,biological_process
GO:0007548,sex differentiation,biological_process
GO:0008585,female gonad development,biological_process
GO:0010894,negative regulation of steroid biosynthetic process,biological_process
GO:0022407,regulation of cell-cell adhesion,biological_process
GO:0030237,female sex determination,biological_process
GO:0033077,T cell differentiation in thymus,biological_process
GO:0033080,immature T cell proliferation in thymus,biological_process
GO:0038030,non-canonical Wnt signaling pathway via MAPK cascade,biological_process
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,biological_process
GO:0042445,hormone metabolic process,biological_process
GO:0045836,positive regulation of meiotic nuclear division,biological_process
GO:0048599,oocyte development,biological_process
GO:0048754,branching morphogenesis of an epithelial tube,biological_process
GO:0048856,anatomical structure development,biological_process
GO:0051145,smooth muscle cell differentiation,biological_process
GO:0051894,positive regulation of focal adhesion assembly,biological_process
GO:0060126,somatotropin secreting cell differentiation,biological_process
GO:0060129,thyroid-stimulating hormone-secreting cell differentiation,biological_process
GO:0060231,mesenchymal to epithelial transition,biological_process
GO:0060748,tertiary branching involved in mammary gland duct morphogenesis,biological_process
GO:0060993,kidney morphogenesis,biological_process
GO:0061369,negative regulation of testicular blood vessel morphogenesis,biological_process
GO:0072006,nephron development,biological_process
GO:0072033,renal vesicle formation,biological_process
GO:0072034,renal vesicle induction,biological_process
GO:0072164,mesonephric tubule development,biological_process
GO:0072174,metanephric tubule formation,biological_process
GO:0072210,metanephric nephron development,biological_process
GO:0072273,metanephric nephron morphogenesis,biological_process
GO:2000019,negative regulation of male gonad development,biological_process
GO:2000066,positive regulation of cortisol biosynthetic process,biological_process
GO:2000180,negative regulation of androgen biosynthetic process,biological_process
GO:2000225,negative regulation of testosterone biosynthetic process,biological_process
GO:2001234,negative regulation of apoptotic signaling pathway,biological_process
GO:0030282,bone mineralization,biological_process
GO:0030155,regulation of cell adhesion,biological_process
GO:0016322,neuron remodeling,biological_process
GO:0006929,substrate-dependent cell migration,biological_process
GO:0005004,GPI-linked ephrin receptor activity,molecular_function
GO:0071372,cellular response to follicle-stimulating hormone stimulus,biological_process
GO:0001774,microglial cell activation,biological_process
GO:0005581,collagen trimer,cellular_component
GO:0010039,response to iron ion,biological_process
GO:0048143,astrocyte activation,biological_process
GO:0098883,synapse pruning,biological_process
GO:0150062,complement-mediated synapse pruning,biological_process
GO:0150064,vertebrate eye-specific patterning,biological_process
GO:0098794,postsynapse,cellular_component
GO:0030449,regulation of complement activation,biological_process
GO:0007267,cell-cell signaling,biological_process
GO:0005602,complement component C1 complex,cellular_component
GO:0030853,negative regulation of granulocyte differentiation,biological_process
GO:0045650,negative regulation of macrophage differentiation,biological_process
GO:0048839,inner ear development,biological_process
GO:0071679,commissural neuron axon guidance,biological_process
GO:0042472,inner ear morphogenesis,biological_process
GO:0007612,learning,biological_process
GO:0060996,dendritic spine development,biological_process
GO:0007611,learning or memory,biological_process
GO:0030193,regulation of blood coagulation,biological_process
GO:1900273,positive regulation of long-term synaptic potentiation,biological_process
GO:0001655,urogenital system development,biological_process
GO:0007413,axonal fasciculation,biological_process
GO:0021952,central nervous system projection neuron axonogenesis,biological_process
GO:0022038,corpus callosum development,biological_process
GO:0031915,positive regulation of synaptic plasticity,biological_process
GO:0048168,regulation of neuronal synaptic plasticity,biological_process
GO:0050878,regulation of body fluid levels,biological_process
GO:0051389,inactivation of MAPKK activity,biological_process
GO:1904782,negative regulation of NMDA glutamate receptor activity,biological_process
GO:0008046,axon guidance receptor activity,molecular_function
GO:0021631,optic nerve morphogenesis,biological_process
GO:0031290,retinal ganglion cell axon guidance,biological_process
GO:0048170,positive regulation of long-term neuronal synaptic plasticity,biological_process
GO:0050770,regulation of axonogenesis,biological_process
GO:0050771,negative regulation of axonogenesis,biological_process
GO:0099557,"trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission",biological_process
GO:0106028,neuron projection retraction,biological_process
GO:0034720,histone H3-K4 demethylation,biological_process
GO:0030374,nuclear receptor transcription coactivator activity,molecular_function
GO:0032454,histone demethylase activity (H3-K9 specific),molecular_function
GO:0000784,"nuclear chromosome, telomeric region",cellular_component
GO:0033169,histone H3-K9 demethylation,biological_process
GO:0043426,MRF binding,molecular_function
GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",biological_process
GO:1902166,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,biological_process
GO:0032451,demethylase activity,molecular_function
GO:0032452,histone demethylase activity,molecular_function
GO:0032453,histone demethylase activity (H3-K4 specific),molecular_function
GO:0034648,histone demethylase activity (H3-dimethyl-K4 specific),molecular_function
GO:0061752,telomeric repeat-containing RNA binding,molecular_function
GO:1990841,promoter-specific chromatin binding,molecular_function
GO:0002052,positive regulation of neuroblast proliferation,biological_process
GO:0006482,protein demethylation,biological_process
GO:0010569,regulation of double-strand break repair via homologous recombination,biological_process
GO:0033184,positive regulation of histone ubiquitination,biological_process
GO:0051572,negative regulation of histone H3-K4 methylation,biological_process
GO:0051573,negative regulation of histone H3-K9 methylation,biological_process
GO:0055001,muscle cell development,biological_process
GO:0071480,cellular response to gamma radiation,biological_process
GO:2000648,positive regulation of stem cell proliferation,biological_process
GO:1990391,DNA repair complex,cellular_component
GO:0000380,"alternative mRNA splicing, via spliceosome",biological_process
GO:0021987,cerebral cortex development,biological_process
GO:0035563,positive regulation of chromatin binding,biological_process
GO:0042551,neuron maturation,biological_process
GO:0045793,positive regulation of cell size,biological_process
GO:0046098,guanine metabolic process,biological_process
GO:0060992,response to fungicide,biological_process
GO:0071320,cellular response to cAMP,biological_process
GO:0003281,ventricular septum development,biological_process
GO:0021503,neural fold bending,biological_process
GO:0060840,artery development,biological_process
GO:0006939,smooth muscle contraction,biological_process
GO:0042310,vasoconstriction,biological_process
GO:0050795,regulation of behavior,biological_process
GO:0040012,regulation of locomotion,biological_process
GO:0051378,serotonin binding,molecular_function
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway,biological_process
GO:0014827,intestine smooth muscle contraction,biological_process
GO:0005681,spliceosomal complex,cellular_component
GO:0071013,catalytic step 2 spliceosome,cellular_component
GO:0016070,RNA metabolic process,biological_process
GO:0043086,negative regulation of catalytic activity,biological_process
GO:0061014,positive regulation of mRNA catabolic process,biological_process
GO:0061157,mRNA destabilization,biological_process
GO:0019013,viral nucleocapsid,cellular_component
GO:1903671,negative regulation of sprouting angiogenesis,biological_process
GO:0000987,cis-regulatory region sequence-specific DNA binding,molecular_function
GO:0090575,RNA polymerase II transcription factor complex,cellular_component
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,biological_process
GO:1990086,lens fiber cell apoptotic process,biological_process
GO:0140416,DNA-binding transcription factor inhibitor activity,molecular_function
GO:1901707,leptomycin B binding,molecular_function
GO:0006275,regulation of DNA replication,biological_process
GO:0007417,central nervous system development,biological_process
GO:0030903,notochord development,biological_process
GO:0042476,odontogenesis,biological_process
GO:0045662,negative regulation of myoblast differentiation,biological_process
GO:0072750,cellular response to leptomycin B,biological_process
GO:0006605,protein targeting,biological_process
GO:0008097,5S rRNA binding,molecular_function
GO:1990948,ubiquitin ligase inhibitor activity,molecular_function
GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,biological_process
GO:2000435,negative regulation of protein neddylation,biological_process
GO:0042788,polysomal ribosome,cellular_component
GO:0032092,positive regulation of protein binding,biological_process
GO:1902255,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,biological_process
GO:0070449,elongin complex,cellular_component
GO:0006368,transcription elongation from RNA polymerase II promoter,biological_process
GO:0006366,transcription by RNA polymerase II,biological_process
GO:0090734,site of DNA damage,cellular_component
GO:0003746,translation elongation factor activity,molecular_function
GO:0006414,translational elongation,biological_process
GO:0045654,positive regulation of megakaryocyte differentiation,biological_process
GO:0007286,spermatid development,biological_process
GO:0007341,penetration of zona pellucida,biological_process
GO:0061956,penetration of cumulus oophorus,biological_process
GO:0097598,sperm cytoplasmic droplet,cellular_component
GO:0008474,palmitoyl-(protein) hydrolase activity,molecular_function
GO:0002084,protein depalmitoylation,biological_process
GO:1905344,prostaglandin catabolic process,biological_process
GO:0005795,Golgi stack,cellular_component
GO:0004622,lysophospholipase activity,molecular_function
GO:0046464,acylglycerol catabolic process,biological_process
GO:0006012,galactose metabolic process,biological_process
GO:0003978,UDP-glucose 4-epimerase activity,molecular_function
GO:0003974,UDP-N-acetylglucosamine 4-epimerase activity,molecular_function
GO:0033499,galactose catabolic process via UDP-galactose,biological_process
GO:0019388,galactose catabolic process,biological_process
GO:0050662,coenzyme binding,molecular_function
GO:0004419,hydroxymethylglutaryl-CoA lyase activity,molecular_function
GO:0006552,leucine catabolic process,biological_process
GO:0005782,peroxisomal matrix,cellular_component
GO:0016833,oxo-acid-lyase activity,molecular_function
GO:0046951,ketone body biosynthetic process,biological_process
GO:0031406,carboxylic acid binding,molecular_function
GO:0042594,response to starvation,biological_process
GO:0070542,response to fatty acid,biological_process
GO:0004560,alpha-L-fucosidase activity,molecular_function
GO:0006004,fucose metabolic process,biological_process
GO:0016798,"hydrolase activity, acting on glycosyl bonds",molecular_function
GO:0016139,glycoside catabolic process,biological_process
GO:0019377,glycolipid catabolic process,biological_process
GO:0004949,cannabinoid receptor activity,molecular_function
GO:0001975,response to amphetamine,biological_process
GO:0019233,sensory perception of pain,biological_process
GO:0030595,leukocyte chemotaxis,biological_process
GO:0032229,"negative regulation of synaptic transmission, GABAergic",biological_process
GO:0033004,negative regulation of mast cell activation,biological_process
GO:0038171,cannabinoid signaling pathway,biological_process
GO:0045759,negative regulation of action potential,biological_process
GO:0051001,negative regulation of nitric-oxide synthase activity,biological_process
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,biological_process
GO:0019222,regulation of metabolic process,biological_process
GO:0000932,P-body,cellular_component
GO:0031087,deadenylation-independent decapping of nuclear-transcribed mRNA,biological_process
GO:0043484,regulation of RNA splicing,biological_process
