PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
PXD002613,fr_opt_n02_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n02_r03.mgf.gzip/fr_opt_n02_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n03_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n03_r01.mgf.gzip/fr_opt_n03_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n03_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n03_r02.mgf.gzip/fr_opt_n03_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n03_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n03_r03.mgf.gzip/fr_opt_n03_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n04_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n04_r01.mgf.gzip/fr_opt_n04_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n04_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n04_r02.mgf.gzip/fr_opt_n04_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n04_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n04_r03.mgf.gzip/fr_opt_n04_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n05_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n05_r01.mgf.gzip/fr_opt_n05_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n05_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n05_r02.mgf.gzip/fr_opt_n05_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n05_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n05_r03.mgf.gzip/fr_opt_n05_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n06_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n06_r01.mgf.gzip/fr_opt_n06_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n06_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n06_r02.mgf.gzip/fr_opt_n06_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n06_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n06_r03.mgf.gzip/fr_opt_n06_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n07_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n07_r01.mgf.gzip/fr_opt_n07_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n07_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n07_r02.mgf.gzip/fr_opt_n07_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n07_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n07_r03.mgf.gzip/fr_opt_n07_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n08_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n08_r01.mgf.gzip/fr_opt_n08_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n08_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n08_r02.mgf.gzip/fr_opt_n08_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n08_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n08_r03.mgf.gzip/fr_opt_n08_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n09_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n09_r01.mgf.gzip/fr_opt_n09_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n09_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n09_r02.mgf.gzip/fr_opt_n09_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n09_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n09_r03.mgf.gzip/fr_opt_n09_r03.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n10_r01,yes,HEK293,healthy,kidney,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n10_r01.mgf.gzip/fr_opt_n10_r01.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n10_r02,yes,HEK293,healthy,kidney,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n10_r02.mgf.gzip/fr_opt_n10_r02.mgf.gzip.ionbot.csv
PXD002613,fr_opt_n10_r03,yes,HEK293,healthy,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/fr_opt_n10_r03.mgf.gzip/fr_opt_n10_r03.mgf.gzip.ionbot.csv
PXD002613,MSA_09_new_column_04H_r01,yes,HEK293,healthy,kidney,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/MSA_09_new_column_04H_r01.mgf.gzip/MSA_09_new_column_04H_r01.mgf.gzip.ionbot.csv
PXD002613,MSA_09_new_column_04H_r02,yes,HEK293,healthy,kidney,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/MSA_09_new_column_04H_r02.mgf.gzip/MSA_09_new_column_04H_r02.mgf.gzip.ionbot.csv
PXD002613,MSA_5_6_02,yes,HEK293,healthy,kidney,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/MSA_5_6_02.mgf.gzip/MSA_5_6_02.mgf.gzip.ionbot.csv
PXD002613,MSA_5_6_03,yes,HEK293,healthy,kidney,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD002613/IONBOT_v0.7.0/MSA_5_6_03.mgf.gzip/MSA_5_6_03.mgf.gzip.ionbot.csv
PXD003596,OV01534,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01534.mgf.gzip/OV01534.mgf.gzip.ionbot.csv
PXD003596,OV01536,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01536.mgf.gzip/OV01536.mgf.gzip.ionbot.csv
PXD003596,OV01538,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01538.mgf.gzip/OV01538.mgf.gzip.ionbot.csv
PXD003596,OV01540,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01540.mgf.gzip/OV01540.mgf.gzip.ionbot.csv
PXD003596,OV01542,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01542.mgf.gzip/OV01542.mgf.gzip.ionbot.csv
PXD003596,OV01544,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01544.mgf.gzip/OV01544.mgf.gzip.ionbot.csv
PXD003596,OV01548,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01548.mgf.gzip/OV01548.mgf.gzip.ionbot.csv
PXD003596,OV01550,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01550.mgf.gzip/OV01550.mgf.gzip.ionbot.csv
PXD003596,OV01552,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01552.mgf.gzip/OV01552.mgf.gzip.ionbot.csv
PXD003596,OV01554,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01554.mgf.gzip/OV01554.mgf.gzip.ionbot.csv
PXD003596,OV01560,yes,SKNBE2,neuroblastoma,brain,hsa-miR-183,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01560.mgf.gzip/OV01560.mgf.gzip.ionbot.csv
PXD003596,OV01562,yes,SKNBE2,neuroblastoma,brain,/,BE2C,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD003596/IONBOT_v0.7.0/OV01562.mgf.gzip/OV01562.mgf.gzip.ionbot.csv
PXD004182,20160107_QEp7_IgPa_MA_Easy12_3_HeLa_01,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004182/IONBOT_v0.7.0/20160107_QEp7_IgPa_MA_Easy12_3_HeLa_01.mgf.gzip/20160107_QEp7_IgPa_MA_Easy12_3_HeLa_01.mgf.gzip.ionbot.csv
PXD004182,20160114_QEp7_IgPa_MA_Easy12_3_HeLa_02,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004182/IONBOT_v0.7.0/20160114_QEp7_IgPa_MA_Easy12_3_HeLa_02.mgf.gzip/20160114_QEp7_IgPa_MA_Easy12_3_HeLa_02.mgf.gzip.ionbot.csv
PXD004182,20160117_QEp7_IgPa_MA_Easy12_3_HeLa_03,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004182/IONBOT_v0.7.0/20160117_QEp7_IgPa_MA_Easy12_3_HeLa_03.mgf.gzip/20160117_QEp7_IgPa_MA_Easy12_3_HeLa_03.mgf.gzip.ionbot.csv
PXD004182,20160127_QEp7_IgPa_MA_Easy12_3_HeLa_04,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004182/IONBOT_v0.7.0/20160127_QEp7_IgPa_MA_Easy12_3_HeLa_04.mgf.gzip/20160127_QEp7_IgPa_MA_Easy12_3_HeLa_04.mgf.gzip.ionbot.csv
PXD005912,ath017216,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017216.mgf.gzip/ath017216.mgf.gzip.ionbot.csv
PXD005912,ath017217,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017217.mgf.gzip/ath017217.mgf.gzip.ionbot.csv
PXD005912,ath017218,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017218.mgf.gzip/ath017218.mgf.gzip.ionbot.csv
PXD005912,ath017219,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017219.mgf.gzip/ath017219.mgf.gzip.ionbot.csv
PXD005912,ath017220,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017220.mgf.gzip/ath017220.mgf.gzip.ionbot.csv
PXD005912,ath017221,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017221.mgf.gzip/ath017221.mgf.gzip.ionbot.csv
PXD005912,ath017222,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017222.mgf.gzip/ath017222.mgf.gzip.ionbot.csv
PXD005912,ath017223,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017223.mgf.gzip/ath017223.mgf.gzip.ionbot.csv
PXD005912,ath017224,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017224.mgf.gzip/ath017224.mgf.gzip.ionbot.csv
PXD005912,ath017225,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017225.mgf.gzip/ath017225.mgf.gzip.ionbot.csv
PXD005912,ath017226,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017226.mgf.gzip/ath017226.mgf.gzip.ionbot.csv
PXD005912,ath017256,yes,A375,melanoma,skin,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005912/IONBOT_v0.7.0/ath017256.mgf.gzip/ath017256.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_01_01_1ug_50cm_CID_IT_EasySpray_90min_rep,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_01_01_1ug_50cm_CID_IT_EasySpray_90min_rep.mgf.gzip/151019_Q_Hela_01_01_1ug_50cm_CID_IT_EasySpray_90min_rep.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_01_02_1ug_50cm_CID_IT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_01_02_1ug_50cm_CID_IT_EasySpray_90min.mgf.gzip/151019_Q_Hela_01_02_1ug_50cm_CID_IT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_01_03_1ug_50cm_CID_IT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_01_03_1ug_50cm_CID_IT_EasySpray_90min.mgf.gzip/151019_Q_Hela_01_03_1ug_50cm_CID_IT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_02_01_1ug_50cm_CID_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_02_01_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_02_01_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_02_02_1ug_50cm_CID_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_02_02_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_02_02_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_02_03_1ug_50cm_CID_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_02_03_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_02_03_1ug_50cm_CID_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_03_01_1ug_50cm_HCD_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_03_01_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_03_01_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_03_02_1ug_50cm_HCD_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_03_02_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_03_02_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151019_Q_Hela_03_03_1ug_50cm_HCD_FT_EasySpray_90min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151019_Q_Hela_03_03_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip/151019_Q_Hela_03_03_1ug_50cm_HCD_FT_EasySpray_90min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_01_01_1ug_50cm_HCD_IT_EasySpray_60min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_01_01_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip/151117_Q_Hela_01_01_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_01_02_1ug_50cm_HCD_IT_EasySpray_60min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_01_02_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip/151117_Q_Hela_01_02_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_01_03_1ug_50cm_HCD_IT_EasySpray_60min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_01_03_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip/151117_Q_Hela_01_03_1ug_50cm_HCD_IT_EasySpray_60min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_03_01_1ug_50cm_HCD_IT_EasySpray_120min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_03_01_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip/151117_Q_Hela_03_01_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_03_02_1ug_50cm_HCD_IT_EasySpray_120min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_03_02_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip/151117_Q_Hela_03_02_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip.ionbot.csv
PXD004940,151117_Q_Hela_03_03_1ug_50cm_HCD_IT_EasySpray_120min,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151117_Q_Hela_03_03_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip/151117_Q_Hela_03_03_1ug_50cm_HCD_IT_EasySpray_120min.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_01_01_50cm_HCD_IT_EasySpray_90min_100ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_01_01_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip/151118_Q_Hela_01_01_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_01_02_50cm_HCD_IT_EasySpray_90min_100ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_01_02_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip/151118_Q_Hela_01_02_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_01_03_50cm_HCD_IT_EasySpray_90min_100ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_01_03_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip/151118_Q_Hela_01_03_50cm_HCD_IT_EasySpray_90min_100ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_02_01_50cm_HCD_IT_EasySpray_90min_250ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_02_01_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip/151118_Q_Hela_02_01_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_02_02_50cm_HCD_IT_EasySpray_90min_250ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_02_02_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip/151118_Q_Hela_02_02_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_02_03_50cm_HCD_IT_EasySpray_90min_250ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_02_03_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip/151118_Q_Hela_02_03_50cm_HCD_IT_EasySpray_90min_250ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_03_01_50cm_HCD_IT_EasySpray_90min_500ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_03_01_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip/151118_Q_Hela_03_01_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_03_02_50cm_HCD_IT_EasySpray_90min_500ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_03_02_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip/151118_Q_Hela_03_02_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_03_03_50cm_HCD_IT_EasySpray_90min_500ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_03_03_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip/151118_Q_Hela_03_03_50cm_HCD_IT_EasySpray_90min_500ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_04_01_50cm_HCD_IT_EasySpray_90min_750ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_04_01_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip/151118_Q_Hela_04_01_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_04_02_50cm_HCD_IT_EasySpray_90min_750ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_04_02_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip/151118_Q_Hela_04_02_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_04_03_50cm_HCD_IT_EasySpray_90min_750ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_04_03_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip/151118_Q_Hela_04_03_50cm_HCD_IT_EasySpray_90min_750ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_05_01_50cm_HCD_IT_EasySpray_90min_1000ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_05_01_50cm_HCD_IT_EasySpray_90min_1000ng.mgf.gzip/151118_Q_Hela_05_01_50cm_HCD_IT_EasySpray_90min_1000ng.mgf.gzip.ionbot.csv
PXD004940,151118_Q_Hela_05_02_50cm_HCD_IT_EasySpray_90min_1000ng,yes,HeLa,adenocarcinoma,cervix,/,/,/,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004940/IONBOT_v0.7.0/151118_Q_Hela_05_02_50cm_HCD_IT_EasySpray_90min_1000ng.mgf.gzip/151118_Q_Hela_05_02_50cm_HCD_IT_EasySpray_90min_1000ng.mgf.gzip.ionbot.csv
